BookPrice,BookRating,BookTitle,image_urls,images
£10.41,star-rating Four,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",https://books.toscrape.com/media/cache/61/7b/617bd5deaa5ea47ae717cb81c9a81ce8.jpg,"[{'url': 'https://books.toscrape.com/media/cache/c0/80/c080a1626edf581b780420db13e7b074.jpg', 'path': 'full/d711bb20cd71388671a190d680925df122818549.jpg', 'checksum': '911669d948b2d665f5e6e35e88ecbb62', 'status': 'downloaded'}]"
£54.81,star-rating Five,Suzie Snowflake: One beautiful flake (a self-esteem story),https://books.toscrape.com/media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/26/ff/26ffcda626a5561e483afa19b58db8ac.jpg', 'path': 'full/3714b14207a661a624173bca57686d7e799669a7.jpg', 'checksum': '320a5bf00a8216152867404d671cbe0d', 'status': 'downloaded'}]"
£52.98,star-rating Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,"[{'url': 'https://books.toscrape.com/media/cache/0e/ea/0eea83f8c3d5d3bf8538f046e2a4c67d.jpg', 'path': 'full/fc28e2086fd1a46aae5e42772b098ddc45953f7a.jpg', 'checksum': '77409b71a1fe800c0e0c7fc59677d04a', 'status': 'downloaded'}]"
£52.98,star-rating Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f0/9f/f09fd4a3200b94db86364f308ac02530.jpg', 'path': 'full/41d167db18c90044bceb14a5612bc231299e5431.jpg', 'checksum': '95073abec0da621854e6d352dc6a4a0b', 'status': 'downloaded'}]"
£52.98,star-rating Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,"[{'url': 'https://books.toscrape.com/media/cache/79/47/79478ba5ab673fbdfe79a745a14fb9de.jpg', 'path': 'full/04aea1f85ebc819c8d6ea2d86cc80e502f96ff54.jpg', 'checksum': '488105606958334bd5f20534fd9636de', 'status': 'downloaded'}]"
£52.98,star-rating Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,"[{'url': 'https://books.toscrape.com/media/cache/9f/e7/9fe7f6432f216b166cb36f16130f20f6.jpg', 'path': 'full/847c0e25294611bcb3f1de0a5a3855175db9fe82.jpg', 'checksum': '2368eb909f1fd589833d2aa758e9909a', 'status': 'downloaded'}]"
£52.98,star-rating Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,"[{'url': 'https://books.toscrape.com/media/cache/9c/2b/9c2bdd3040938c144345a115fb906562.jpg', 'path': 'full/ba36b2c1754cce785eff95360c8dad9aa1849f4c.jpg', 'checksum': '4aeecd4b5797a3af0a87c71a0911a297', 'status': 'downloaded'}]"
£24.57,star-rating Three,The Book of Mormon,https://books.toscrape.com/media/cache/d7/c8/d7c885771d5e843cc2db6b0e5183c0c5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/9c/84/9c845ad6a9d4ecf44d53ac0e3b8f54ae.jpg', 'path': 'full/05df2f461582e2ef70881ed372458da193b9e110.jpg', 'checksum': '4d120aaed67f8d182c66dad64a117b4d', 'status': 'downloaded'}]"
£16.68,star-rating Two,The Flowers Lied,https://books.toscrape.com/media/cache/55/c8/55c84e8714aa026c409ac63dc2a01434.jpg,"[{'url': 'https://books.toscrape.com/media/cache/61/7b/617bd5deaa5ea47ae717cb81c9a81ce8.jpg', 'path': 'full/f39aa3364a435964ed24bc0096b572698a55a9ab.jpg', 'checksum': 'aae90e373d4e465c93333bf0d351eecd', 'status': 'downloaded'}]"
£44.05,star-rating Five,The New Brand You: Your New Image Makes the Sale for You,https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg,"[{'url': 'https://books.toscrape.com/media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg', 'path': 'full/d494ddaff13bbda92c9e2169f9641fec3110e768.jpg', 'checksum': '7b482d083e28e136da2b9f9f6c6ebf1f', 'status': 'downloaded'}]"
£44.05,star-rating Five,The New Brand You: Your New Image Makes the Sale for You,https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg,"[{'url': 'https://books.toscrape.com/media/cache/53/da/53da160806b4854283b4477e5bf79522.jpg', 'path': 'full/ab5ab9a51b76061011bfdabb79930d477aebfb84.jpg', 'checksum': '593b1683a264c0f427bf6699b9495f8d', 'status': 'downloaded'}]"
£44.05,star-rating Five,The New Brand You: Your New Image Makes the Sale for You,https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg,"[{'url': 'https://books.toscrape.com/media/cache/3f/97/3f97ab9d27352e8dd24671c945b1c5ac.jpg', 'path': 'full/d38b305076ddc530668e87a69ad9eb24bd37c9c8.jpg', 'checksum': 'e4e6c42443660e98c047aab04fc07abc', 'status': 'downloaded'}]"
£44.05,star-rating Five,The New Brand You: Your New Image Makes the Sale for You,https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg,"[{'url': 'https://books.toscrape.com/media/cache/91/1a/911a12f954fc65fc4cc0e8a8f8b30750.jpg', 'path': 'full/b33946537f9b2feb70c81a64661742af387d8628.jpg', 'checksum': '9c1c3a70cd1e2bac51c7d6a306bed8fd', 'status': 'downloaded'}]"
£39.67,star-rating Five,Shadows of the Past (Logan Point #1),https://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg,"[{'url': 'https://books.toscrape.com/media/cache/b9/43/b9437eda691f483d2174a1b94c8c9d06.jpg', 'path': 'full/db2d95ca2c7b50b3de43e6388f590533cf3507ab.jpg', 'checksum': '925f0b1b7a3102105717288a614490cf', 'status': 'downloaded'}]"
£58.33,star-rating Three,Silence in the Dark (Logan Point #4),https://books.toscrape.com/media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg,"[{'url': 'https://books.toscrape.com/media/cache/15/7c/157c526f6978d80e039e1362ae898fc8.jpg', 'path': 'full/cedd47d14ca1a860ab1d6b6053b36893bf591e13.jpg', 'checksum': 'f164932ac27c1169c019b4b33a4c4a27', 'status': 'downloaded'}]"
£35.88,star-rating One,The Grownup,https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg,"[{'url': 'https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg', 'path': 'full/eb4e11501d7f0fdce4ff92d5d187b471422a79f8.jpg', 'checksum': 'a1c53c2bea679a1ffec71d8e7e7d30c6', 'status': 'downloaded'}]"
£35.88,star-rating One,The Grownup,https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg,"[{'url': 'https://books.toscrape.com/media/cache/d7/c8/d7c885771d5e843cc2db6b0e5183c0c5.jpg', 'path': 'full/1317d85125e41ede228004c610dd089d4619e602.jpg', 'checksum': '816642565802ce6ec65a6b5f7a523efd', 'status': 'downloaded'}]"
£35.88,star-rating One,The Grownup,https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg,"[{'url': 'https://books.toscrape.com/media/cache/b2/5a/b25a722c3bab8b311454bc251a75334a.jpg', 'path': 'full/9528a429f0b1691498dd13d4b11db3e5ac3b08d0.jpg', 'checksum': 'd98e0abf6db048b9832f5f39ef476532', 'status': 'downloaded'}]"
£38.89,star-rating Five,Smarter Faster Better: The Secrets of Being Productive in Life and Business,https://books.toscrape.com/media/cache/16/65/1665c94f1ec5580132a16c3bdfd0c421.jpg,"[{'url': 'https://books.toscrape.com/media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg', 'path': 'full/48c34577f4f5ac3f1613cd3535455419325ab8fc.jpg', 'checksum': '33563e4cb1dce7c634f57f568b552ba7', 'status': 'downloaded'}]"
£41.39,star-rating Two,The Martian (The Martian #1),https://books.toscrape.com/media/cache/2e/58/2e5841f29d7212ba8df7dc1323689318.jpg,"[{'url': 'https://books.toscrape.com/media/cache/55/c8/55c84e8714aa026c409ac63dc2a01434.jpg', 'path': 'full/89ef40181f272aaabfcf9b6cb3bff68ecc4149dc.jpg', 'checksum': '32cae01d98567033c8b3d3a760ed0d97', 'status': 'downloaded'}]"
£10.29,star-rating Four,History of Beauty,https://books.toscrape.com/media/cache/cb/74/cb74d2953d5249143c3c2e3c281daf6f.jpg,"[{'url': 'https://books.toscrape.com/media/cache/74/34/74346ce51ac25a32c95ae9dc0d7ca515.jpg', 'path': 'full/8c9654874726ab6c65c341f11416fa4bb4b29046.jpg', 'checksum': 'f131e4c441e9a34b4b07e4a86ec8c792', 'status': 'downloaded'}]"
£40.45,star-rating Two,Howl and Other Poems,https://books.toscrape.com/media/cache/09/8e/098e81fcea9f6b4c15f6d207301c0085.jpg,"[{'url': 'https://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg', 'path': 'full/11a58173c0fcb77014469f44ed3f32f51cfa2687.jpg', 'checksum': '14d61c0511b087fc7174f75d996c45e5', 'status': 'downloaded'}]"
£21.96,star-rating Four,Hystopia: A Novel,https://books.toscrape.com/media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg', 'path': 'full/444e21bb80441211448503987153deada99ec18f.jpg', 'checksum': 'bfa49f47d14aa9a8ea854f5bc0037fe0', 'status': 'downloaded'}]"
£21.96,star-rating Four,Hystopia: A Novel,https://books.toscrape.com/media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/a5/7e/a57ef7bdbaf704fca07ab6dd125b54f9.jpg', 'path': 'full/e51f9d43a126293303fb96270a2becb782021085.jpg', 'checksum': '2d4a7e7059f01deb28db45366ffef1ac', 'status': 'downloaded'}]"
£21.96,star-rating Four,Hystopia: A Novel,https://books.toscrape.com/media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/16/65/1665c94f1ec5580132a16c3bdfd0c421.jpg', 'path': 'full/1b4c9dc9d365ff7af0244989799784ba16448366.jpg', 'checksum': '69f12a647eeb014662df36fa57ebc4d6', 'status': 'downloaded'}]"
£20.22,star-rating Four,John Vassos: Industrial Design for Modern Life,https://books.toscrape.com/media/cache/e8/d4/e8d47e80b92650728b837930cc578d63.jpg,"[{'url': 'https://books.toscrape.com/media/cache/34/65/3465383539467c7e1787d26c02bca66f.jpg', 'path': 'full/ad25d8c5311852e3b365541fae47e209880d0826.jpg', 'checksum': 'ede07ba571880cdad1336d630c267690', 'status': 'downloaded'}]"
£20.22,star-rating Four,John Vassos: Industrial Design for Modern Life,https://books.toscrape.com/media/cache/e8/d4/e8d47e80b92650728b837930cc578d63.jpg,"[{'url': 'https://books.toscrape.com/media/cache/2e/58/2e5841f29d7212ba8df7dc1323689318.jpg', 'path': 'full/b5f0b2d712a0e5c3a557957cff1aa0b34a87c01d.jpg', 'checksum': 'f0f278e6db9d10a4892c0f13f4796ca7', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/ca/30/ca30b1afe1e76ce7ba1db8176d398e53.jpg', 'path': 'full/e645d87d29161d25caa0a8685c0066d7ade74ec5.jpg', 'checksum': 'ae1d83728290e869214ee9d4885c4940', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/f3/28/f3285723c344576168d60806d266979a.jpg', 'path': 'full/89c18f744b3b7253acc8cad795ff8fd35ee69edf.jpg', 'checksum': 'b3e39deca1e596247abecf650ab27678', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg', 'path': 'full/c5681a5634ef741be962dba3c09f24837a103dd9.jpg', 'checksum': '1687e15c85678d17a8276b371adb7157', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/75/e4/75e444aca5ac86166a55cc7e64f5724f.jpg', 'path': 'full/ccfc93676c0d1d15f9035f104aefd8338adbeef2.jpg', 'checksum': '7a4274b77851d9e01c3e8ca670917ebf', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/0a/8f/0a8f6461714ec9868dea0d37c5da5a81.jpg', 'path': 'full/7351e67ec2df6cb8c64e70176d77863c810d2ea5.jpg', 'checksum': 'd1e5910b4aff616f586e87d6991cebad', 'status': 'downloaded'}]"
£47.13,star-rating One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg,"[{'url': 'https://books.toscrape.com/media/cache/38/ec/38ec5240eb37dfc9ebe54fa7584842ed.jpg', 'path': 'full/481c429e3cc34cf6dafab186592d3e5a916e2947.jpg', 'checksum': '72d50661b09b8d1f835fe16d85dce755', 'status': 'downloaded'}]"
£45.05,star-rating Five,Kill 'Em and Leave: Searching for James Brown and the American Soul,https://books.toscrape.com/media/cache/d4/8e/d48ee3fe30d6d9b9cc550b76dae5984a.jpg,"[{'url': 'https://books.toscrape.com/media/cache/cb/74/cb74d2953d5249143c3c2e3c281daf6f.jpg', 'path': 'full/2c63393a7c8a60462116bb3af137bb17cb96cb8e.jpg', 'checksum': '8436a4820ae42c92cb14ce57040f5a1a', 'status': 'downloaded'}]"
£35.96,star-rating Four,The Whale,https://books.toscrape.com/media/cache/6c/df/6cdf7a3ee6cfd5ecbcfd37bd7a5c42e3.jpg,"[{'url': 'https://books.toscrape.com/media/cache/09/8e/098e81fcea9f6b4c15f6d207301c0085.jpg', 'path': 'full/2825d310f51148b5644a58a28585106b9076f949.jpg', 'checksum': '96731dc3b0516c3ad099267cf7fdd48c', 'status': 'downloaded'}]"
£34.72,star-rating One,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,https://books.toscrape.com/media/cache/e3/b8/e3b8b5a65135abbd9bdbd7a98baa1077.jpg,"[{'url': 'https://books.toscrape.com/media/cache/23/2f/232fdac6b00cd3c7cd2b2336ff3b730e.jpg', 'path': 'full/c483a1f51c7da6b2639846345072ffb70439438c.jpg', 'checksum': '44ca692d5fb9dfafb061956079686f53', 'status': 'downloaded'}]"
£25.55,star-rating One,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/media/cache/26/1a/261a092ddd76981beb23a601edf0868b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/58/08/58080dbe2c118867331f4ef932ca96c0.jpg', 'path': 'full/32bad5397b292744e0aaffd8fb6661d9aebc03c8.jpg', 'checksum': '765d3335251dff881337033adbdf9b40', 'status': 'downloaded'}]"
£25.55,star-rating One,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/media/cache/26/1a/261a092ddd76981beb23a601edf0868b.jpg,"[{'url': 'https://books.toscrape.com/media/cache/e8/d4/e8d47e80b92650728b837930cc578d63.jpg', 'path': 'full/330eed39c13ece86d3981c0ae17ef29730a4302d.jpg', 'checksum': '40ab66b28e1526874e4e74a7b5adffea', 'status': 'downloaded'}]"
£46.33,star-rating Two,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/media/cache/80/43/804385d2b49e2f9e26a7d88b8ccaf62d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/bf/90/bf90ad2c3cab628096db8fca010797b4.jpg', 'path': 'full/3eebb6d19624303f8d7e50e59ba9b277145d9272.jpg', 'checksum': '9a73d0f30561f8f6369f97d2e998eb8a', 'status': 'downloaded'}]"
£13.20,star-rating Three,"A Murder Over a Girl: Justice, Gender, Junior High",https://books.toscrape.com/media/cache/98/e3/98e30c1a7b9f2acd9e44d77e0a7dbff1.jpg,"[{'url': 'https://books.toscrape.com/media/cache/57/a8/57a87a9b1ed0de0e6d1c048f575f327f.jpg', 'path': 'full/8911235e11ebdf1fc37ba0ef417507b01db1d565.jpg', 'checksum': '3d784a40766db523c605bc04a83aa9b0', 'status': 'downloaded'}]"
£32.38,star-rating One,Playing from the Heart,https://books.toscrape.com/media/cache/b6/ba/b6ba2393c312701f1471db91eb73284d.jpg,"[{'url': 'https://books.toscrape.com/media/cache/11/74/11749e999f6ba7b9ef9408c624d1d71a.jpg', 'path': 'full/2b667cf2ed8d95aa502c1b081e114be612fb1d1d.jpg', 'checksum': 'd76cddabce92238df818fa98eafb8da8', 'status': 'downloaded'}]"
£34.41,star-rating Two,Raymie Nightingale,https://books.toscrape.com/media/cache/95/6b/956b5a8927463f4ea0774e2469e27ce5.jpg,"[{'url': 'https://books.toscrape.com/media/cache/6c/df/6cdf7a3ee6cfd5ecbcfd37bd7a5c42e3.jpg', 'path': 'full/6aca4e2965143cf95838a445c4f6c6313824b73d.jpg', 'checksum': 'a76d45a2e83085147127907559d73659', 'status': 'downloaded'}]"
£51.74,star-rating One,"Rich Dad, Poor Dad",https://books.toscrape.com/media/cache/46/1c/461cf454be3aac0b4cd066247c892679.jpg,"[{'url': 'https://books.toscrape.com/media/cache/d4/8e/d48ee3fe30d6d9b9cc550b76dae5984a.jpg', 'path': 'full/cdc5d4c975027fe1d0234bcd96c1c3e6a629583a.jpg', 'checksum': 'a838e7be72010baac31744d290c16cdb', 'status': 'downloaded'}]"
£51.74,star-rating One,"Rich Dad, Poor Dad",https://books.toscrape.com/media/cache/46/1c/461cf454be3aac0b4cd066247c892679.jpg,"[{'url': 'https://books.toscrape.com/media/cache/e3/b8/e3b8b5a65135abbd9bdbd7a98baa1077.jpg', 'path': 'full/83b0c1c46ccef0d48897988150970525a6afe8a1.jpg', 'checksum': '7a48cad7db6991bf0cd45732b9697bfe', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/26/1a/261a092ddd76981beb23a601edf0868b.jpg', 'path': 'full/2ed6c6319abe9efafc60b7144353f401d1c6fd90.jpg', 'checksum': 'c5b9c71dc777d7de8e0f89eaa0ccc562', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/80/43/804385d2b49e2f9e26a7d88b8ccaf62d.jpg', 'path': 'full/cb1d12b7c532354b702694c40bfde3e7617582ba.jpg', 'checksum': 'd7514c97c0d8c0b9fa619e71544b9445', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/98/e3/98e30c1a7b9f2acd9e44d77e0a7dbff1.jpg', 'path': 'full/1c5d86fd8b8a4050f85fcd4320fdf0a85d0da865.jpg', 'checksum': 'eb19e5607d236d4cfe46d4b56a7ec7e8', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/b6/ba/b6ba2393c312701f1471db91eb73284d.jpg', 'path': 'full/45002446a75a65b6e80247768beb41e295e2c1d7.jpg', 'checksum': 'c2fcfb95c695d8881cc8449e48b119b5', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/31/58/3158b1c362c0d9646e1696d2ed6c1ae1.jpg', 'path': 'full/46e2eba924dd2c9b84d98503c1a6bf9cd31882a6.jpg', 'checksum': '8f8420d50a4f1fd1e0be278e62b0def0', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/43/f2/43f25e9633b587a4052b517cd7b3b4a9.jpg', 'path': 'full/4ba7e748602b802d467723e1c772ba4677dcd0be.jpg', 'checksum': '8348cb574e5415c990051247988cd5b0', 'status': 'downloaded'}]"
£20.90,star-rating Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg,"[{'url': 'https://books.toscrape.com/media/cache/95/6b/956b5a8927463f4ea0774e2469e27ce5.jpg', 'path': 'full/e55dce42c3d9f0c5c7271da3d225504e7a7975c9.jpg', 'checksum': 'a2c502ab5a6b8a928e9cec02352aa98d', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/46/1c/461cf454be3aac0b4cd066247c892679.jpg', 'path': 'full/bfba72a144e875d7c77d0832035e721ac1df8bc4.jpg', 'checksum': 'edcc27ea44eca8b0a443645cd2e93b58', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/48/2c/482c14200688df579ab2ed0fcbddcb86.jpg', 'path': 'full/0b669b61db7cbe80ce34be630233f38ec95fb7d2.jpg', 'checksum': 'cc7bcee7c56a48cccb9e1b5ecd1155ed', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/2c/68/2c6857eb1c10995c8b9e77a1804f68cd.jpg', 'path': 'full/7e8de67befa7efdb9340ad3e9a7c7f0665f3bfcc.jpg', 'checksum': 'aea897c5d52ed0be9176bfa7ee90fa9e', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/7b/b9/7bb9386b43f2aeaa6eaf042df1b4e96f.jpg', 'path': 'full/2cefb6ae157b611c5834e74a51ba4578f0a202db.jpg', 'checksum': '00ee22975e6dc3b6369e23ab0c8a2b67', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/2a/0a/2a0a1543dd5f3edc407ab9989f29e992.jpg', 'path': 'full/93586c5c14fd56afead9a0eb28801e44b91f9e13.jpg', 'checksum': '25294fe77bb852f1abcaff124e13d13f', 'status': 'downloaded'}]"
£33.17,star-rating Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg,"[{'url': 'https://books.toscrape.com/media/cache/6c/ea/6cea146ec9b4ee83061108782aef7d32.jpg', 'path': 'full/720cf66882b6580152cd0f91533a07d29998a446.jpg', 'checksum': 'a373d0e04420451db6b79440f49adae7', 'status': 'downloaded'}]"
£46.64,star-rating Two,Finding God in the Ruins: How God Redeems Pain,https://books.toscrape.com/media/cache/da/0f/da0f0c01b1b9819fa7cb5e27a295351f.jpg,"[{'url': 'https://books.toscrape.com/media/cache/73/7e/737e4921bc14d72245aad1f21d7a3eef.jpg', 'path': 'full/2c98e3a3b6071750135639d214c4e6291d9d32bf.jpg', 'checksum': '4acb560a74b19ebbc0a43939db8b5c23', 'status': 'downloaded'}]"
£46.64,star-rating Two,Finding God in the Ruins: How God Redeems Pain,https://books.toscrape.com/media/cache/da/0f/da0f0c01b1b9819fa7cb5e27a295351f.jpg,"[{'url': 'https://books.toscrape.com/media/cache/76/03/76038c9e795babed29d370097247c9a6.jpg', 'path': 'full/f38c3e9445b6fb350fb5962fc64cb36e6d93430f.jpg', 'checksum': 'ae9c0c193992c698f62118d83a21363f', 'status': 'downloaded'}]"
£37.05,star-rating Five,Good in Bed (Cannie Shapiro #1),https://books.toscrape.com/media/cache/a5/7a/a57a35a22d7a06fa9987121e4883e4de.jpg,"[{'url': 'https://books.toscrape.com/media/cache/45/21/4521c581ba727f5c835e34860cbf53e5.jpg', 'path': 'full/0085ad5608c58e3e0075f9ee7b7a4cfb6de1e7dd.jpg', 'checksum': '7602bc1243944379a7892ebe828cacfb', 'status': 'downloaded'}]"
£37.05,star-rating Five,Good in Bed (Cannie Shapiro #1),https://books.toscrape.com/media/cache/a5/7a/a57a35a22d7a06fa9987121e4883e4de.jpg,"[{'url': 'https://books.toscrape.com/media/cache/be/22/be229bc9bc4655c7cb2c906998d5ef2e.jpg', 'path': 'full/f8992aafb6da5de9f1b3321941034dd4c067b82c.jpg', 'checksum': '7fe3527c3741e957ed57235962fc472c', 'status': 'downloaded'}]"
£46.01,star-rating Four,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/media/cache/ca/5f/ca5f20fe544cc311dd126c60c7aa003e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/76/90/76904c101329aa50b6653f399318970b.jpg', 'path': 'full/f476d0374e31a4858d546aace891454cb1b1bc55.jpg', 'checksum': '9e729e51374f48d017de94d2282c0adc', 'status': 'downloaded'}]"
£46.01,star-rating Four,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/media/cache/ca/5f/ca5f20fe544cc311dd126c60c7aa003e.jpg,"[{'url': 'https://books.toscrape.com/media/cache/08/3a/083ad6c527d14b1621806d17ed6f13e9.jpg', 'path': 'full/2f1d921359d70e084b5fd755de57abb2d3f6447e.jpg', 'checksum': '3770956466b35030db478b9daf5957b3', 'status': 'downloaded'}]"
